L3_rate_ordinary
-377.0353140198774
-305.37179806018406
-248.19629339598018
33.92204682907655
56.48059190547181
66.17328355144593
71.89131473539527
76.52332165004044
78.08462350047738
80.84853163026315
84.13397478641022
83.3946683145639
84.80407759054047
85.11157470795307
85.8198379072617
86.77781995910672
89.02037100361963
91.15404809811248
90.56076961965087
92.30463866284092
60.242342444766884
93.27330805858529
94.22871433247529
94.0217770592698
94.40610979635807
95.0538693506488
93.83602221625667
92.09428971976124
89.73009473512367
89.6448277053322
89.46199799006348
87.94181482923743
89.39931066366418
89.78692098481915
90.20221635697303
90.77711717325342
90.61455877498786
91.25999057734181
92.05857288791304
93.26720879318476
93.85801175048336
94.05055637751457
94.63999990670857
95.40376830116148
95.78056988250448
96.0201646062379
96.07691409876217
96.10240307476266
96.33102159709559
96.25740454826048
