L2_rate_cache
99.14908222576055
98.93561660353896
98.62331945916148
98.30207304145723
97.92244851685723
97.42336114658313
96.87503844188406
96.16889013856512
95.27880649099953
94.37489353899068
93.40260897528938
92.42077862142733
91.39885189096965
90.23481888965958
89.0108106008243
87.95287353779314
86.59692832215295
85.35767622286028
84.1597615090378
82.66092800257536
81.56858502878502
80.29115057681378
79.06217863696263
77.96199690347187
76.86891451389256
75.85265644480941
74.74891297556862
73.75410285898755
72.91762944585705
72.07314622221963
70.73484695295467
69.70926851587974
69.35464134839849
68.33134152716816
67.58888732424242
66.65097153712225
65.9725652933828
65.24684619083614
64.41160188447954
63.75652103486811
62.450808231621416
62.46292216646721
61.89820153883821
61.06585370461089
60.691979570921816
60.35951896272253
59.191645679156665
58.936331010359666
58.34880742036523
57.481787561988185
